movideName,imdb_id,rowid,sentiment,polarity
Up the Academy,tt0081695,472,0.010083333333333343,0.622
LOC: Kargil,tt0347416,8766,-0.029563492063492073,0.5467261904761905
Nobody's Perfect,tt0097994,12027,-0.0645604395604395,0.5111263736263736
Giant,tt0049261,11332,0.0048913043478260865,0.5489130434782609
Scarecrows,tt0096046,5134,-0.1398148148148148,0.47018518518518526
The Hamiltons,tt0443527,5171,0.052850877192982454,0.4958333333333334
The Dentist,tt0116075,2461,0.052129629629629644,0.5981481481481482
The Shining,tt0081505,858,-0.16102941176470587,0.7502450980392157
Doctor Dolittle,tt0118998,4875,-0.006993902155192468,0.5615463389656938
Troy,tt0332452,12044,0.22432860349527012,0.4245109828443161
The House Where Evil Dwells,tt0084096,10377,0.00952380952380949,0.4952380952380953
Bloodsuckers,tt0430926,4171,0.08544061302681992,0.5054597701149425
The Marriage of Maria Braun,tt0079095,2526,0.0036998361998362,0.3813519363519363
"Silent Night, Deadly Night 5: The Toy Maker",tt0105410,4932,0.018389724310776945,0.49202589807852964
Salaam-E-Ishq,tt0485272,12001,-0.13937026515151513,0.6121212121212122
Gone in Sixty Seconds,tt0187078,1899,-0.058747456247456246,0.5105575905575908
Love Me If You Dare,tt0364517,9723,-0.1305555555555555,0.6968253968253968
A Gentleman's Game,tt0260924,8255,-0.09667832167832166,0.48286713286713284
A Nightmare on Elm Street 5: The Dream Child,tt0097981,11601,-0.049839743589743565,0.60625
Food of the Gods II,tt0097371,10746,0.018868921775898526,0.6113460183227626
Santa Claus,tt0053241,3050,-0.2203571428571429,0.6307936507936508
Jill Rips,tt0199650,5566,0.009166666666666655,0.475
Love in the Time of Money,tt0292501,1363,-0.08557692307692309,0.553525641025641
The Horse Soldiers,tt0052902,4619,0.13203030303030305,0.4670606060606062
Domino,tt0421054,3015,-0.31037157287157296,0.5332792207792207
Night Terrors,tt0108350,2813,-0.12254265342500634,0.5555767761650114
Universal Soldier: The Return,tt0176269,10601,0.05100635475635476,0.45989857364857356
Wendigo,tt0275067,2481,-0.014586167800453497,0.5362018140589568
Thumbtanic,tt0234889,8312,0.22118055555555552,0.5604166666666667
Just One of the Girls,tt0107292,10644,0.023137254901960783,0.5356862745098039
My Favorite Martian,tt0120764,5505,0.007133462602212592,0.6755731922398589
Mad Dog Time,tt0116953,2856,-0.15813492063492063,0.6389087301587302
Alone in the Dark,tt0369226,7673,-0.009259259259259245,0.3981481481481482
"Fast, Cheap & Out of Control",tt0119107,6428,0.13756802721088435,0.5361394557823129
Dead Creatures,tt0301163,8808,-0.004064039408866998,0.5898193760262727
Aces High,tt0075627,8420,0.3186363636363636,0.45212121212121203
Anamorph,tt0497323,6043,0.013690476190476215,0.6166666666666666
Chillers,tt0092750,7065,0.07425595238095237,0.5677579365079366
The Fury of the Wolf Man,tt0065750,3660,0.07062555049568038,0.44488999456531936
Rambo: First Blood Part II,tt0089880,12200,-0.05662393162393163,0.5404558404558404
Tears of the Sun,tt0314353,11970,-0.02999999999999998,0.6066666666666667
9,tt0472033,6218,0.011246902992186,0.44400609872307967
Nuremberg,tt0208629,7492,-0.0009963768115942065,0.3594202898550724
Men in White,tt0156789,1530,0.025182629870129866,0.44583333333333336
Left Behind,tt0190524,6020,-0.17539682539682538,0.5431746031746031
The Death King,tt0098486,2660,0.2084848484848485,0.46929292929292915
Protocol,tt0087951,54,0.03928571428571427,0.4178571428571428
The Order,tt0304711,11196,-0.027777777777777776,0.3814814814814815
King of the Ants,tt0328031,4606,0.03725961538461539,0.4629578754578755
When Nietzsche Wept,tt0760188,8915,0.017407407407407434,0.5015873015873016
A Cry in the Wild,tt0099327,11990,0.06865079365079366,0.5941468253968254
The Rainmaker,tt0049653,4292,0.28236607142857145,0.5698660714285715
Mondays in the Sun,tt0319769,11502,0.23374999999999999,0.5124999999999998
Hammerhead,tt0459392,2214,0.019642857142857146,0.5563191438191439
Esther Kahn,tt0183056,1127,-0.021212121212121224,0.4090909090909091
Up the Academy,tt0081695,470,-0.084375,0.575
Festival in Cannes,tt0273607,10547,0.09047619047619047,0.6666666666666666
The Hypothesis of the Stolen Painting,tt0077707,2316,0.05434173669467788,0.5404761904761904
The Forest,tt0122070,8170,0.06966666666666668,0.5216666666666666
Attack of the Sabretooth,tt0443334,7748,-0.020331465919701197,0.6323062558356676
Shaka Zulu: The Last Great Warrior,tt0200374,11759,-0.06841931216931217,0.4136904761904762
It Lives By Night,tt0071198,8135,-0.2833333333333333,0.3333333333333333
The Shoes of the Fisherman,tt0063599,10990,-0.00822327044025157,0.4517924528301887
Come Undone,tt0242795,2928,0.05449523809523809,0.4969619047619049
Cliffhanger,tt0106582,3524,-0.0946078431372549,0.5910130718954248
The Screaming Skull,tt0052169,7119,0.08117897727272726,0.3777146464646466
Rob Roy,tt0114287,1283,-0.005333333333333337,0.5959999999999999
Religulous,tt0815241,12101,0.10697629793374473,0.48821689539774654
Along Came Polly,tt0343135,9623,0.05011973180076628,0.37509578544061306
Bait,tt0211938,264,0.11480192939244661,0.5660347985347985
Home for the Holidays,tt0068708,8666,0.1323529411764706,0.41323529411764703
Wonderland,tt0335563,1674,0.14090909090909093,0.5136363636363638
Jungle Fever,tt0102175,3990,-0.08767857142857141,0.6355102040816326
Rock 'n' Roll High School,tt0079813,207,0.06224999999999999,0.6173333333333334
Three Smart Girls,tt0028373,2150,0.0471078431372549,0.4244444444444445
The Good Earth,tt0028944,636,0.12454648526077097,0.4256235827664399
Memoirs of a Geisha,tt0397535,4507,0.02668650793650794,0.3183531746031745
Horrorvision,tt0275410,11603,-0.21546031746031746,0.4395079365079365
Peas at 5:30,tt0366416,4193,0.16510347214169757,0.5702168367346938
The Alamo: Thirteen Days to Glory,tt0092527,198,0.038039215686274504,0.4847058823529412
The 400 Blows,tt0053198,8498,0.0712214052287582,0.5148926237161531
Mad Dog Time,tt0116953,2854,-0.019791666666666673,0.27604166666666663
Code Name: Diamond Head,tt0075862,5193,0.08214285714285716,0.4
Lady Death,tt0354690,3209,-0.20930735930735925,0.548051948051948
8 ½ Women,tt0154443,9686,0.12995370370370374,0.6151851851851853
Universal Soldier: The Return,tt0176269,10603,-0.11944444444444446,0.32314814814814813
Orca: The Killer Whale,tt0076504,11458,0.10781250000000002,0.47812499999999997
The Shooter,tt0120121,2811,0.04484375000000001,0.4216666666666667
Dark Wolf,tt0326820,11135,0.07251388888888888,0.5224444444444445
No End in Sight,tt0912593,10587,0.03747710622710622,0.5042887667887668
The Perils of Pauline,tt0062117,7788,0.12549019607843134,0.4549019607843138
Yeti: Curse of the Snow Demon,tt0896585,9990,0.15404761904761904,0.5590476190476191
The Star,tt0326450,10915,-0.05138888888888888,0.5337962962962961
House of the Dead,tt0317676,9196,-0.1761363636363636,0.5722727272727273
Rosetta,tt0200071,10950,-0.11952991452991453,0.39235042735042736
Oblivion,tt0110706,12265,-0.004220779220779206,0.6237012987012988
The Mansion of Madness,tt0068504,6922,0.0803030303030303,0.4651515151515152
Chances Are,tt0097044,965,0.3960450268817204,0.6584946236559142
War Games: The Dead Code,tt0865957,9561,-0.032575757575757563,0.6136363636363635
The Zombie Chronicles,tt0272950,94,-0.042857142857142864,0.5166666666666666
Comedy of Innocence,tt0254325,7026,-0.03419913419913421,0.4593073593073594
Flight of Fury,tt0783518,10135,0.0013784461152882214,0.45651629072681704
The Notorious Bettie Page,tt0404802,2291,0.11951689021361155,0.5145553899652261
The Luzhin Defence,tt0211492,163,-0.10312499999999997,0.5260416666666666
Fred Claus,tt0486583,8196,-0.044293394777265724,0.5078341013824884
Superdome,tt0078345,10170,0.09937310001826129,0.5198076117430956
The Hurt Locker,tt0887912,4829,0.1435096153846154,0.5157089438339438
Rambo: First Blood Part II,tt0089880,12206,-0.0055208333333333385,0.43916666666666676
Revenge,tt0100485,9031,0.12045454545454547,0.6332972582972582
The Tooth Fairy,tt0473553,1962,-0.1757246376811594,0.5920289855072465
Red Eye,tt0421239,3686,0.09882352941176473,0.4695588235294118
How the Grinch Stole Christmas,tt0170016,1927,0.09757664709719498,0.5718623613829092
The Lady from Shanghai,tt0040525,3869,0.07391304347826087,0.5376811594202898
Ringmaster,tt0165494,2271,0.25,0.38888888888888884
Gone in Sixty Seconds,tt0187078,1901,0.272998112998113,0.5097383172383172
Evening,tt0765447,531,0.11089466089466092,0.4131854256854257
Rambo: First Blood Part II,tt0089880,12199,0.24615520282186948,0.4305114638447971
Major Payne,tt0110443,8872,-0.17999999999999997,0.7163636363636364
The Return,tt0433442,6417,-0.12366987179487181,0.5795192307692308
Mama's Boy,tt0415141,6885,0.028333333333333335,0.3198095238095238
Hammerhead,tt0459392,2212,0.019749216300940432,0.48910658307210036
Tarzan Escapes,tt0028345,5955,0.1308662900188324,0.4024387947269303
The Experts,tt0097314,6327,0.0556689342403628,0.5884353741496599
End of the World,tt0075990,10257,0.06666666666666665,0.3558823529411765
Whipped,tt0174336,1637,-0.23333333333333328,0.5151515151515151
If....,tt0063850,4051,0.1705778564869474,0.39588121474485105
Sleepaway Camp II: Unhappy Campers,tt0096118,12164,0.04052380952380954,0.43323809523809526
The Incredible Melting Man,tt0076191,3894,0.1020833333333333,0.6625
Inside Man,tt0454848,11686,0.09513026224982744,0.513452380952381
A Special Day,tt0076085,978,0.06005747126436783,0.46752873563218383
Sky Captain and the World of Tomorrow,tt0346156,11257,-0.08148148148148147,0.4550925925925926
The Crocodile Hunter: Collision Course,tt0305396,10498,0.11130952380952382,0.4293650793650794
What the #$*! Do We (K)now!?,tt0399877,4582,0.04736111111111112,0.47833333333333333
Along Came Polly,tt0343135,9625,0.026268398268398264,0.4828787878787878
102 Dalmatians,tt0211181,2618,0.03944444444444444,0.49805555555555553
The Secret Lives of Dentists,tt0314630,8297,-0.029166666666666664,0.4901388888888889
Bait,tt0211938,262,0.19861111111111115,0.4888888888888889
Attack of the Sabretooth,tt0443334,7753,-0.27215956558061827,0.50812447786132
The Child,tt0075838,12412,-0.03857939230580739,0.5874397614963653
Edison,tt0389957,1018,-0.11003401360544218,0.5201955782312926
Prom Night,tt0926129,653,-0.06333333333333332,0.5516666666666666
It Had to Be You,tt0139388,3156,0.09385555555555554,0.5141777777777778
The House of the Spirits,tt0107151,3915,-0.010000000000000009,0.6733333333333333
Pharaoh's Curse,tt0049616,10721,0.01250000000000001,0.6090996168582377
I Do,tt0478724,1265,0.13141025641025642,0.5942307692307692
The Grudge,tt0391198,1692,-0.030921052631578943,0.5530701754385965
When in Rome,tt0324532,3976,-0.1446969696969697,0.5803030303030302
American Pie Presents: Beta House,tt0974959,2587,-0.07328431372549021,0.6477941176470587
The Tooth Fairy,tt0473553,1959,0.07485641025641025,0.4203025641025642
The Milky Way,tt0027969,10666,0.14814935064935067,0.3942058186911128
The Gingerbread Man,tt0119196,1084,0.3466666666666666,0.4833333333333333
Redline,tt0780595,7126,-0.14429563492063496,0.4804265873015874
Music Within,tt0422783,11056,0.1358695652173913,0.5448067632850241
Rockin' In The Rockies,tt0038033,8402,0.1642857142857143,0.3761904761904762
Higher Learning,tt0113305,2705,0.1419191919191919,0.4791245791245792
The Domino Principle,tt0075950,820,-0.07886363636363637,0.3313636363636364
Yeti: Curse of the Snow Demon,tt0896585,9992,-0.050499999999999996,0.5314999999999999
"Tarzan, the Ape Man",tt0083170,6126,-0.1375,0.3875
Ask the Dust,tt0384814,7594,0.0016958041958042163,0.46258158508158514
Dragon Wars: D-War,tt0372873,2766,0.03636554621848741,0.5122105508870217
Domino,tt0421054,3028,-0.05403036042240588,0.5239448051948054
The Unseen,tt0083261,3334,0.003703703703703715,0.8319444444444445
Bronco Billy,tt0080472,12448,-0.0011801690373118982,0.41391930065399457
Watership Down,tt0078480,10422,-0.3114583333333334,0.7066666666666668
Slackers,tt0240900,9076,0.04117647058823531,0.642483660130719
Religulous,tt0815241,12099,0.03898888635730741,0.4914546467178045
Into the Blue 2: The Reef,tt0865907,6183,-0.08336834733893554,0.5302871148459384
Lipstick,tt0074802,12385,-0.09999999999999999,0.3666666666666667
Switchback,tt0119210,7450,-0.034509803921568605,0.462156862745098
Jeopardy,tt0045932,3371,0.1769230769230769,0.4474358974358974
The Omega Code,tt0203408,10467,-0.20083333333333328,0.5670833333333333
Solar Crisis,tt0100649,8076,-0.19916666666666666,0.5741666666666667
Mama's Boy,tt0415141,6887,-0.030922619047619036,0.4586904761904762
Jindabyne,tt0382765,8835,-0.09589646464646465,0.5030303030303032
The Return,tt0433442,6415,-0.15722222222222226,0.7683333333333333
The Dukes of Hazzard,tt0377818,3273,0.01071428571428572,0.6098214285714285
St. Elmo's Fire,tt0090060,11422,0.17857142857142858,0.4958333333333334
End Game,tt0415778,10679,0.11240601503759398,0.5209899749373433
Down in the Valley,tt0398027,6668,-0.023794642857142854,0.49310267857142853
Omen IV: The Awakening,tt0102585,9268,-0.053360071301247765,0.43353832442067736
Do You Wanna Know a Secret?,tt0267440,8033,-0.1440321583178726,0.540669449598021
Kings and Queen,tt0344273,7985,0.06707350472656597,0.49079203109815356
Tashan,tt0995752,10028,0.08960905349794242,0.450514403292181
Dan in Real Life,tt0480242,2896,0.2073333333333333,0.5898888888888888
End Game,tt0415778,10684,0.13500744047619045,0.55
The Legend of Bloody Jack,tt0961206,6039,-0.16930361033302205,0.5341662776221598
Kazaam,tt0116756,10808,-0.11859152752009894,0.562461348175634
The Truth About Cats & Dogs,tt0117979,5132,-0.08738005439244664,0.553266967706623
Hobgoblins,tt0089280,3090,-0.09455266955266953,0.43416305916305925
What the #$*! Do We (K)now!?,tt0399877,4580,0.09201680672268908,0.611764705882353
Red Riding Hood,tt0385988,12378,-0.08042016806722688,0.5967787114845939
Nightmare Weekend,tt0091631,6262,0.2416666666666667,0.5819444444444444
Inside Man,tt0454848,11684,0.11634615384615385,0.601923076923077
Leonard Cohen: I'm Your Man,tt0478197,5934,0.08442640692640695,0.4813972431077693
The Incredible Melting Man,tt0076191,3896,-0.14411764705882352,0.5245098039215687
The Broken,tt0906734,6282,-0.0003248587570621473,0.604774011299435
The Incredible Melting Man,tt0076191,3876,0.0971164021164021,0.4867460317460318
Tickets,tt0418239,11391,0.06833333333333333,0.5466666666666666
Up the Academy,tt0081695,469,-0.1236842105263158,0.5956140350877193
Mirror Mirror,tt0100156,5427,0.07812121212121212,0.5168484848484848
The Child,tt0075838,12410,-0.18041666666666667,0.5449999999999999
The Contractor,tt0770806,11723,-0.020844155844155846,0.47661986161986164
Georgia Rule,tt0791304,5525,0.08857142857142858,0.39960317460317457
Jindabyne,tt0382765,8828,0.11332001332001332,0.4269266447837878
Little Man,tt0430304,8377,-0.17021164021164015,0.5256393298059965
Eddie Murphy: Delirious,tt0085474,898,-0.05398351648351648,0.5347527472527472
Denis Leary: No Cure for Cancer,tt0248752,7998,-0.007265151515151521,0.5611666666666667
The Little Polar Bear,tt0293849,7777,0.12613636363636366,0.41818181818181815
Home Alone 3,tt0119303,12436,0.13070923520923516,0.48309163059163057
Over Her Dead Body,tt0785007,3172,0.10986050986050987,0.535834535834536
I Spit on Your Grave,tt0077713,10391,0.09493672560078806,0.56031694000444
The Truth About Love,tt0407269,8253,0.24159270216962525,0.5408037475345168
A Cry in the Wild,tt0099327,11989,-0.09283926218708827,0.46918313570487485
One Missed Call,tt0366292,5893,-0.05977443609022556,0.6746240601503759
Wheels of Fire,tt0088393,6569,-0.04196829405162735,0.48180615680615674
The Man Who Wasn't There,tt0085892,2154,-0.007108843537414954,0.5401020408163265
The Execution of Private Slovik,tt0071477,5444,0.05676190476190476,0.47890476190476183
The Gingerbread Man,tt0119196,1079,-0.03858695652173914,0.5776656314699793
Gayniggers from Outer Space,tt0274518,6380,0.06904761904761908,0.5642857142857143
Nineteen Eighty-Four,tt0087803,8949,0.018602693602693624,0.4609427609427608
Not on the Lips,tt0356999,9253,0.055118686868686866,0.428080808080808
The Wayward Cloud,tt0445760,4893,0.04684343434343433,0.5361111111111112
The Night Listener,tt0448075,3111,-0.23084415584415582,0.45584415584415594
Grand Canyon,tt0101969,1267,-0.07447916666666665,0.5401041666666667
Morvern Callar,tt0300214,10293,-0.08604761904761904,0.49402380952380953
Bruce Almighty,tt0315327,3248,-0.014594907407407421,0.5658796296296297
Attack Force,tt0493424,7380,0.03990800865800865,0.40971320346320345
Arch of Triumph,tt0040109,11705,-0.3055555555555556,0.7388888888888889
Sleuth,tt0857265,4758,0.14792219244600197,0.5909488879726975
While She Was Out,tt0887971,1222,-0.09711538461538462,0.6217948717948717
Coyote Ugly,tt0200550,5971,0.4,0.5
The Hurt Locker,tt0887912,4836,0.24065934065934064,0.5069902319902321
Elektra,tt0357277,10969,0.10900000000000003,0.469
The Lost Missile,tt0051881,4030,0.12894557823129255,0.43972789115646266
Captivity,tt0374563,10236,-0.0870739348370927,0.5657644110275688
The Dancing Masters,tt0035777,8439,0.1251892551892552,0.5293182743182744
Mary and Rhoda,tt0137937,1754,0.26647727272727273,0.5522727272727272
Dinocroc,tt0365653,8662,-0.18602756892230574,0.500250626566416
Tears of the Sun,tt0314353,11969,0.06930555555555555,0.3611111111111111
Superman Returns,tt0348150,7819,-0.05357638888888889,0.4616666666666666
Sleuth,tt0857265,4763,0.042396184062850735,0.5365881032547699
National Treasure,tt0368891,5700,-0.013369963369963378,0.6763736263736265
Among Giants,tt0122906,8583,0.06333333333333334,0.5017647058823529
Hammerhead,tt0459392,2210,0.02000868055555555,0.5795138888888889
11'09''01 - September 11,tt0328802,2684,-0.025,0.3566666666666667
Nineteen Eighty-Four,tt0087803,8954,0.17596491228070174,0.48105263157894723
The Order,tt0304711,11192,0.0029166666666666646,0.5123148148148148
Cinderella II: Dreams Come True,tt0291082,2149,0.018000000000000006,0.5870000000000001
How the Grinch Stole Christmas,tt0170016,1925,-0.0803639846743295,0.6301450465243569
Howling II: Stirba - Werewolf Bitch,tt0089308,8856,0.06828790726817043,0.5383458646616542
Dark Floors,tt0985025,7415,0.05274234693877551,0.5245748299319727
Wendy Wu: Homecoming Warrior,tt0790781,4745,-0.11761904761904761,0.45428571428571424
The Tooth Fairy,tt0473553,1960,-0.16041666666666668,0.47222222222222227
Red Eye,tt0421239,3684,0.13458066239316244,0.5686752136752137
Spaced Invaders,tt0100666,494,-0.13181818181818183,0.4454545454545454
Munchies,tt0093582,7906,0.06534261715296198,0.5285013262599471
There Goes My Baby,tt0108320,10172,-0.15263888888888888,0.6113888888888888
The Fury of the Wolf Man,tt0065750,3664,0.0202991452991453,0.4634615384615384
Rambo: First Blood Part II,tt0089880,12204,0.027788679574393873,0.44796790511076234
The Lonely Lady,tt0085863,3578,-0.3499999999999999,0.5055555555555555
Dark Wolf,tt0326820,11154,-0.07777777777777778,0.5353174603174603
Flight of Fury,tt0783518,10137,-0.08868055555555554,0.4413888888888889
Hey Ram,tt0222012,7100,-0.027513227513227528,0.5321164021164022
The Return of a Man Called Horse,tt0075132,7841,0.11666666666666668,0.5027777777777778
American Pie Presents: Beta House,tt0974959,2578,-0.014999999999999986,0.5129166666666667
Rosetta,tt0200071,10952,0.0070384972170686455,0.5782312925170069
Valentine,tt0242998,147,0.09705882352941178,0.4294117647058824
Dark Wolf,tt0326820,11137,-0.20773809523809522,0.5880952380952381
The Secretary,tt0114376,7804,0.018933782267115604,0.3925982042648709
102 Dalmatians,tt0211181,2621,0.009001782531194298,0.41029411764705886
Summer of Sam,tt0162677,7496,-0.3875,0.6625
Creep,tt0381966,596,-0.02968304843304843,0.5169586894586895
Hollow Man,tt0164052,408,0.21887755102040815,0.43520408163265306
Summer of Sam,tt0162677,7508,0.02783333333333332,0.4805
The Unbearable Lightness of Being,tt0096332,8108,0.11825396825396828,0.5559358465608466
Until September,tt0088330,4501,0.1303921568627451,0.596078431372549
The Minion,tt0139465,10707,-0.2941176470588236,0.5696078431372547
United,tt0374308,5891,0.17142857142857143,0.5214285714285715
Lifepod,tt0107415,10742,0.02749999999999999,0.477361111111111
Impulse,tt0087464,675,-0.07441520467836259,0.5301169590643275
Puerto Vallarta Squeeze,tt0340919,9330,0.12230769230769231,0.4615384615384616
Walking Tall Part II,tt0073880,3587,0.24047619047619048,0.3190476190476191
Kiss Them for Me,tt0050599,6775,0.019742857142857142,0.49216190476190474
In Cold Blood,tt0116619,2054,0.12371820887445889,0.518445616883117
Howling II: Stirba - Werewolf Bitch,tt0089308,8849,0.03083947583947585,0.6005610155610157
"Peace, Propaganda & the Promised Land",tt0428959,9089,-0.04242424242424243,0.4939393939393938
Devil Dog: The Hound of Hell,tt0077429,1199,0.034791666666666644,0.50125
Gun Glory,tt0050467,1735,-0.1858760683760684,0.6354700854700855
The Lost,tt0831916,7919,0.20462962962962963,0.5407037037037037
Hobgoblins,tt0089280,3092,0.10990460157126823,0.4381593714927048
Coyote Ugly,tt0200550,5973,0.41111111111111115,0.44166666666666665
Unlawful Entry,tt0105699,4269,-0.0040435139573070265,0.5010673234811166
Ice Bound - A Woman's Survival at the South Pole,tt0352426,158,-0.05738467261904763,0.38434523809523813
The Great Ecstasy of Robert Carmichael,tt0459387,6203,-0.284375,0.6729166666666666
Spirit: Stallion of the Cimarron,tt0166813,3779,0.11858054226475279,0.5473684210526316
Kiss Me Deadly,tt0048261,10336,-0.15416666666666667,0.4041666666666666
Mary and Rhoda,tt0137937,1756,0.0657307522226877,0.48730740585579296
The President's Man: A Line in the Sand,tt0304584,3420,0.17292879534258845,0.5154351395730705
An Inconvenient Truth,tt0497116,6246,0.07455555555555557,0.3848888888888889
Troy,tt0332452,12040,0.1254365079365079,0.503373015873016
Going Overboard,tt0096870,325,-0.2087955182072829,0.5618767507002801
Austin Powers: The Spy Who Shagged Me,tt0145660,5910,-0.24625000000000002,0.71875
Saving Grace,tt0195234,3310,0.2904761904761905,0.40793650793650793
King of the Ants,tt0328031,4600,-0.029166666666666653,0.5766666666666667
Love's Labour's Lost,tt0182295,5396,0.3065104166666667,0.6531250000000001
Feast of All Saints,tt0255730,709,0.125465306122449,0.439917006802721
Jack Frost,tt0116671,1860,-0.02857142857142858,0.6205357142857143
The Haunting,tt0171363,3355,0.10518518518518523,0.5337037037037038
Dragons: A Fantasy Made Real,tt0433367,9854,-0.08075757575757576,0.618181818181818
The Goebbels Experiment,tt0458375,4396,0.18173076923076925,0.3807692307692308
The Omega Code,tt0203408,10465,0.11767857142857145,0.5377579365079366
Dead Creatures,tt0301163,8811,-0.08882865646258506,0.5218820861678004
Warriors of the Year 2072,tt0085627,5600,0.07708333333333332,0.6055555555555555
Permanent Record,tt0095853,5294,0.007250000000000004,0.509
Code Name: Diamond Head,tt0075862,5188,0.07763888888888888,0.47805555555555557
Watership Down,tt0078480,10420,0.004506623931623914,0.5238811965811967
Lady Death,tt0354690,3212,0.04953917050691244,0.5747183819764464
The Little Mermaid II: Return to the Sea,tt0240684,6474,0.02091122261576808,0.5302620359438541
City Hall,tt0115907,433,0.014285714285714282,0.39285714285714285
Jill Rips,tt0199650,5559,-0.2513636363636363,0.6448484848484849
Dragon Wars: D-War,tt0372873,2764,-0.05249999999999999,0.45288888888888895
Gojoe: Spirit War Chronicle,tt0260054,1298,0.05680898962148964,0.48930097680097684
Down to Earth,tt0231775,3707,0.04696969696969699,0.6590909090909091
The Land That Time Forgot,tt0073260,4217,-0.049473684210526316,0.44888888888888884
Redline,tt0780595,7147,0.23863636363636365,0.38863636363636367
Spaced Invaders,tt0100666,496,-0.37499999999999994,0.5533333333333335
The Cowboys,tt0068421,8561,0.3027146464646464,0.5402777777777779
Surviving Christmas,tt0252028,3478,0.09066358024691358,0.44382716049382714
Bait,tt0211938,259,-0.048333333333333305,0.48166666666666674
Mr. Fix It,tt0416051,4168,0.04860000000000002,0.5077000000000002
The Screaming Skull,tt0052169,7124,-0.07884469696969695,0.5671645021645023
Drawing Restraint 9,tt0446685,5829,0.04929261559696342,0.44428916494133874
Seed,tt0758781,5683,0.07965686274509805,0.48112745098039217
Transylvania 6-5000,tt0090196,12341,0.03588709677419354,0.5120967741935484
A Beautiful Mind,tt0268978,6147,-0.02193223443223443,0.3694139194139194
Even Cowgirls Get the Blues,tt0106834,2393,0.1263040788633461,0.5820210727969348
Coffy,tt0069897,9336,-0.17791666666666667,0.49083333333333334
Hobgoblins,tt0089280,3074,-0.12308407738095238,0.6205357142857143
Ram Gopal Varma Ki Aag,tt0473310,6612,0.17715909090909088,0.5540909090909092
House of Horrors,tt0038621,9373,0.029707792207792214,0.38490259740259736
4,tt0445161,10727,0.2107142857142857,0.5363095238095238
The Savage Seven,tt0063553,4521,-0.09645061728395064,0.4876543209876544
Ghosts Can't Do It,tt0099656,2837,-0.12380952380952381,0.553968253968254
Unholy,tt0443678,712,-0.11536458333333334,0.6440104166666667
My Super Ex-Girlfriend,tt0465624,2074,-0.02538168337510442,0.5729573934837091
Surviving Christmas,tt0252028,3483,-0.1175925925925926,0.33425925925925926
The Contractor,tt0770806,11727,0.01222222222222223,0.5452777777777779
Georgia Rule,tt0791304,5521,0.14404166666666668,0.41587500000000005
Alone in the Dark,tt0369226,7657,-0.046662680456798104,0.5424195216548158
I Am Trying to Break Your Heart,tt0327920,10458,0.1735745614035088,0.5497493734335839
Roadie,tt0081433,6634,0.03139097744360902,0.6175438596491227
Some Came Running,tt0052218,9519,-0.0014136904761904718,0.5338624338624338
Knights,tt0107333,11316,0.18402724726254138,0.48047491723962316
Amazing Grace and Chuck,tt0092545,6321,0.018916040100250626,0.47558061821219727
Love Me If You Dare,tt0364517,9721,-0.039999999999999966,0.6533333333333333
A Shriek in the Night,tt0024554,11849,0.0835897435897436,0.5423717948717949
National Treasure,tt0368891,5698,0.053119429590017836,0.5983065953654189
Fly Me to the Moon,tt0486321,11353,-0.04484126984126984,0.533068783068783
Dragon Wars: D-War,tt0372873,2759,-0.09135841836734693,0.6655045351473923
The Hurt Locker,tt0887912,4851,0.0059413580246913435,0.47785493827160486
Slums of Beverly Hills,tt0120831,5814,0.029629629629629624,0.6074074074074074
Genova,tt0791303,5486,-0.11051423324150596,0.4717056932966024
Saps at Sea,tt0033022,1733,0.20391865079365082,0.5383184523809523
Maid of Salem,tt0029190,7364,0.0362962962962963,0.5401851851851852
Nobody's Perfect,tt0097994,12025,0.03926470588235295,0.5998529411764706
Transylvania 6-5000,tt0090196,12339,-0.09523809523809525,0.511734693877551
Love Story,tt0066011,4916,0.17882807668521955,0.5246536796536798
A Chorus Line,tt0088915,3388,0.0561437908496732,0.6599346405228759
America's Sweethearts,tt0265029,10782,0.08825396825396827,0.43349206349206354
The Other,tt0499540,8348,-0.022115384615384624,0.55
Envy,tt0326856,1840,0.01601731601731601,0.5391233766233766
The Child,tt0075838,12409,-0.07886904761904759,0.4928571428571429
Revolution,tt0089913,6981,-0.1407268451712896,0.529682806905029
Devil Hunter,tt0080486,37,0.04853858784893267,0.5716091954022989
Zabriskie Point,tt0066601,1805,-0.081741718426501,0.5544168391994478
Aalavandhan,tt0294264,4620,-0.39444444444444443,0.8777777777777778
The Pervert's Guide to Cinema,tt0828154,435,0.048015873015873026,0.5301587301587302
Emma,tt0116191,3316,-0.12587719298245612,0.6686842105263158
The Angry Red Planet,tt0052564,6535,0.08847619047619047,0.46676785714285707
Edison,tt0389957,1025,0.03412698412698413,0.569973544973545
Jindabyne,tt0382765,8831,0.09623397435897435,0.4777777777777778
The Wicker Man,tt0450345,7556,0.02357761286332715,0.5076530612244897
The Sentinel,tt0076683,3928,0.024923469387755106,0.5286004818594104
Kettle of Fish,tt0473500,11854,-0.20555555555555552,0.5866666666666667
Metamorphosis,tt0097874,5211,0.014764030612244905,0.5273715041572185
Phantasm III: Lord of the Dead,tt0110823,4787,0.31666666666666665,0.5814814814814815
Grease 2,tt0084021,10074,0.22,0.5380952380952382
2103: The Deadly Wake,tt0118537,11052,-0.26816789215686276,0.6891339869281046
